strategy,mask,symbol,parameters,isTotalReturnPct,isMaxDrawdownPct,isSharpe,validationTotalReturnPct,validationMaxDrawdownPct,validationSharpe,validationSortino,validationProfitFactor,validationWinRatePct,validationTotalTrades,oosTotalReturnPct,oosMaxDrawdownPct,oosSharpe,oosSortino,oosProfitFactor,oosWinRatePct,oosTotalTrades
ohlc_trend,non-production,SOL/USDT,"{""symbol"":""SOL/USDT"",""timeframe"":""4h"",""initialEquityUsd"":10000,""fastEma"":20,""slowEma"":100,""atrStopMultiplier"":2,""rewardToRisk"":2,""crossLookback"":20}",2.1190550491526303,4.692937293031256,0.31735246238816467,2.7906208000255175,2.530732676141899,1.163599319491008,0.47974978041922917,1.6938030061872456,60,10,-4.814342504443557,7.334548189765934,-1.7707862182310214,-0.8196315728279896,0.44419583414584923,33.33333333333333,15
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.04}",16559.711702771434,1.2621187998217593,36.07365930078517,301.0502836316773,1.0552396349180635,38.10826166871024,101.26868476188447,8.839159479226028,70.48665620094191,2548,170.64924415300194,1.6701885682104682,35.74701693553327,76.21178996309737,5.888674546440224,65.97061098221191,2586
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.08}",411595.3416547027,2.509375998981507,38.17285018814933,1007.2266384548149,2.0997896447659774,38.369541168671844,91.0590074402962,7.5496002236314945,70.48665620094191,2548,411.5375954481622,3.313398317679219,35.413604569837304,65.7698086930812,4.875454984444155,65.97061098221191,2586
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.12}",2707328.0907686856,3.702264162532882,38.85724690915273,2045.4506004464613,3.120970664639917,37.097841094619056,83.66094713667565,6.465279634531612,70.48665620094191,2548,675.814780569828,4.945135448663908,33.4962689460718,59.083740777417916,4.257583224317095,65.97061098221191,2586
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.15}",6753880.816910848,4.562091126859712,38.81216173408608,2703.8728968116393,3.8304469196242383,36.34495998946127,77.3833736380401,5.814552265975497,70.48665620094191,2548,902.6363432504088,6.1973015211868825,32.322522809807225,56.31654320541966,3.9709964360017977,65.97061098221191,2586
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":1,""maxPositionPctEquity"":0.2}",19055862.132549938,5.855462773359561,38.27003036788158,3433.069401041653,5.136634649069596,35.48513605652815,68.57875164378112,5.014477584578896,70.48665620094191,2548,1341.3930438623388,8.115426081547099,30.683350445828285,53.47315421290234,3.677620068722354,65.97061098221191,2586
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.04}",1276.248184814838,0.2942121894447263,22.85791168161636,60.65712974525152,0.06913617174323337,19.341713279255906,65.91028230056973,293.8122862340126,91.61073825503355,298,17.089359754667075,0.12592040923082837,16.915467435085823,23.209669747065384,60.48479184985172,90.68100358422939,279
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.08}",6295.013377305419,0.5873385266538897,25.46358939807216,137.31719330865653,0.13823048238608648,20.635029099517944,60.279797260331314,274.970406611888,91.61073825503355,298,37.07610407615912,0.2517044710250771,16.915465400097425,23.209875781767124,59.30416808433911,90.68100358422939,279
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.12}",16144.877993102971,0.8793846115074715,26.63838529867279,214.70695660639882,0.2072829537935197,21.179611368785512,53.5184642413223,245.62083484980226,91.61073825503355,298,59.095652882278046,0.3773523097957277,17.21255941110248,22.79281590551959,57.45054395051303,90.68100358422939,279
overlay_combination,dpc,ETH/USDT,"{""mask"":""dpc"",""symbol"":""ETH/USDT"",""minConsensus"":2,""maxPositionPctEquity"":0.15}",24546.457621521295,1.0977136065292254,27.11168359114196,237.03298672420678,0.25904486349858347,21.438277102313187,45.62271191194794,210.23201342953655,91.61073825503355,298,73.77291132958365,0.4714988673042887,17.85623725679856,21.703184682408796,54.817874974121125,90.68100358422939,279
